subid,condition,counter,trialtype,percentage,utttype,searchtype,targetshape,targetcolor,targetsize,targetword,chosetarget,distractorshape1,distractorshape2,distractorsize,date,timestamp,rtsearch,rttest,targetpos,foilpos,attncheckscore,distractorcolor
237,size,4,4,21,adj,contrast,18,purple,big,blicket,false,10,20,small,8/31/2020,19:21,8060,2805,4,3,"0
",NA
237,size,5,3,32,adj,differentshapes,16,green,small,toma,false,19,13,big,8/31/2020,19:22,8693,5883,3,2,"0
",NA
237,size,6,6,78,noadj,contrast,21,red,small,sprock,false,17,8,big,8/31/2020,19:22,8949,2678,3,4,"0
",NA
237,size,7,0,0,,attncheck,0,,,undefined,false,17,8,big,8/31/2020,19:22,8949,2678,3,4,"8
",NA
237,size,8,0,0,,colorcheck,0,red,,undefined,true,17,8,big,8/31/2020,19:22,8949,2678,3,4,"8
",NA
237,size,9,0,0,,colorcheck,0,blue,,undefined,true,17,8,big,8/31/2020,19:22,8949,2678,3,4,"8
",NA
237,size,10,0,0,,colorcheck,0,blue,,undefined,true,17,8,big,8/31/2020,19:22,8949,2678,3,4,"8
",NA
237,size,11,0,0,,colorcheck,0,red,,undefined,true,17,8,big,8/31/2020,19:22,8949,2678,3,4,"8
",NA
399,size,1,2,59,noutt,contrast,1,purple,small,blicket,false,21,11,big,8/31/2020,19:40,19721,8884,4,3,"0
",NA
399,size,2,1,17,noutt,differentshapes,6,green,big,toma,false,2,5,small,8/31/2020,19:40,10382,9820,3,2,"0
",NA
399,size,3,6,85,noadj,contrast,20,blue,small,dax,false,24,14,big,8/31/2020,19:40,8046,4746,3,4,"0
",NA
399,size,4,5,51,noadj,differentshapes,9,green,small,gade,false,10,18,big,8/31/2020,19:41,8266,4602,3,2,"0
",NA
399,size,5,4,34,adj,contrast,19,green,small,wug,false,7,16,big,8/31/2020,19:41,7721,5572,3,4,"0
",NA
399,size,6,3,9,adj,differentshapes,4,green,big,sprock,false,15,8,small,8/31/2020,19:41,7400,3827,4,1,"0
",NA
399,size,7,0,0,,attncheck,0,,,undefined,false,15,8,small,8/31/2020,19:41,7400,3827,4,1,"8
",NA
399,size,8,0,0,,colorcheck,0,red,,undefined,true,15,8,small,8/31/2020,19:41,7400,3827,4,1,"8
",NA
399,size,9,0,0,,colorcheck,0,blue,,undefined,true,15,8,small,8/31/2020,19:41,7400,3827,4,1,"8
",NA
399,size,10,0,0,,colorcheck,0,blue,,undefined,true,15,8,small,8/31/2020,19:41,7400,3827,4,1,"8
",NA
399,size,11,0,0,,colorcheck,0,red,,undefined,true,15,8,small,8/31/2020,19:41,7400,3827,4,1,"8
",NA
274,size,1,1,53,noutt,differentshapes,3,blue,big,dax,false,7,24,small,8/31/2020,19:49,26092,9153,3,1,"0
",NA
274,size,2,2,38,noutt,contrast,10,blue,small,gade,false,19,18,big,8/31/2020,19:50,8624,7785,4,3,"0
",NA
274,size,3,5,29,noadj,differentshapes,22,green,big,sprock,false,14,8,small,8/31/2020,19:50,10456,7578,4,1,"0
",NA
274,size,4,6,55,noadj,contrast,16,blue,big,toma,false,6,11,small,8/31/2020,19:50,10960,3777,3,4,"0
",NA
274,size,5,3,56,adj,differentshapes,13,blue,small,wug,false,9,17,big,8/31/2020,19:50,9310,4786,4,1,"0
",NA
274,size,6,4,49,adj,contrast,20,blue,small,blicket,false,15,2,big,8/31/2020,19:51,8443,2829,3,4,"0
",NA
274,size,7,0,0,,attncheck,0,,,undefined,false,15,2,big,8/31/2020,19:51,8443,2829,3,4,"7
",NA
274,size,8,0,0,,colorcheck,0,red,,undefined,true,15,2,big,8/31/2020,19:51,8443,2829,3,4,"7
",NA
274,size,9,0,0,,colorcheck,0,blue,,undefined,true,15,2,big,8/31/2020,19:51,8443,2829,3,4,"7
",NA
274,size,10,0,0,,colorcheck,0,blue,,undefined,true,15,2,big,8/31/2020,19:51,8443,2829,3,4,"7
",NA
274,size,11,0,0,,colorcheck,0,red,,undefined,true,15,2,big,8/31/2020,19:51,8443,2829,3,4,"7
",NA
269,size,1,1,49,noutt,differentshapes,20,purple,small,sprock,false,21,2,big,8/31/2020,23:23,7599,8108,3,1,"0
",NA
269,size,2,2,58,noutt,contrast,6,red,big,gade,false,13,1,small,8/31/2020,23:24,10800,32564,4,3,"0
",NA
269,size,3,2,58,noutt,contrast,6,red,big,gade,false,13,1,small,8/31/2020,23:24,10800,32621,4,3,"0
",NA
269,size,4,6,52,noadj,contrast,16,blue,small,toma,false,3,24,big,8/31/2020,23:24,15558,3022,4,3,"0
",NA
269,size,5,5,69,noadj,differentshapes,4,green,small,blicket,false,11,19,big,8/31/2020,23:24,11930,4995,3,2,"0
",NA
269,size,6,3,64,adj,differentshapes,14,red,small,wug,false,15,12,big,8/31/2020,23:24,9351,2128,4,1,"0
",NA
269,size,7,0,0,,attncheck,0,,,undefined,false,15,12,big,8/31/2020,23:24,9351,2128,4,1,"7
",NA
269,size,8,0,0,,colorcheck,0,red,,undefined,true,15,12,big,8/31/2020,23:24,9351,2128,4,1,"7
",NA
269,size,9,0,0,,colorcheck,0,blue,,undefined,true,15,12,big,8/31/2020,23:24,9351,2128,4,1,"7
",NA
269,size,10,0,0,,colorcheck,0,blue,,undefined,true,15,12,big,8/31/2020,23:24,9351,2128,4,1,"7
",NA
269,size,11,0,0,,colorcheck,0,red,,undefined,true,15,12,big,8/31/2020,23:24,9351,2128,4,1,"7
",NA
93,color,1,1,63,noutt,differentshapes,19,red,big,dax,false,5,18,NA,8/31/2020,19:27,12572,13965,4,2,"0
",blue
93,color,2,2,25,noutt,contrast,17,green,big,wug,false,20,24,NA,8/31/2020,19:28,11361,7113,3,4,"0
",red
93,color,3,5,20,noadj,differentshapes,9,purple,big,toma,false,21,14,NA,8/31/2020,19:28,8171,10758,3,1,"0
",red
93,color,4,6,25,noadj,contrast,7,red,big,gade,false,10,3,NA,8/31/2020,19:28,9468,15132,4,3,"0
",green
93,color,5,3,50,adj,differentshapes,8,red,big,blicket,false,23,6,NA,8/31/2020,19:29,9368,5734,4,2,"0
",blue
93,color,6,4,50,adj,contrast,15,purple,big,sprock,false,4,16,NA,8/31/2020,19:29,13258,10332,4,3,"0
",blue
93,color,7,0,0,,attncheck,0,,,undefined,false,4,16,NA,8/31/2020,19:29,13258,10332,4,3,"6
",blue
93,color,8,0,0,,colorcheck,0,red,,undefined,true,4,16,NA,8/31/2020,19:29,13258,10332,4,3,"6
",blue
93,color,9,0,0,,colorcheck,0,blue,,undefined,true,4,16,NA,8/31/2020,19:29,13258,10332,4,3,"6
",blue
93,color,10,0,0,,colorcheck,0,blue,,undefined,true,4,16,NA,8/31/2020,19:29,13258,10332,4,3,"6
",blue
93,color,11,0,0,,colorcheck,0,red,,undefined,true,4,16,NA,8/31/2020,19:29,13258,10332,4,3,"6
",blue
70,color,1,2,51,noutt,contrast,14,green,big,sprock,false,23,20,NA,8/31/2020,19:30,9143,24972,4,3,"0
",blue
70,color,2,1,50,noutt,differentshapes,7,purple,big,blicket,false,3,17,NA,8/31/2020,19:30,9085,5050,3,1,"0
",blue
70,color,3,4,50,adj,contrast,24,red,big,dax,false,22,5,NA,8/31/2020,19:30,8519,5196,3,4,"0
",blue
70,color,4,3,50,adj,differentshapes,19,red,big,toma,false,11,16,NA,8/31/2020,19:31,8486,15667,3,2,"0
",purple
70,color,5,5,50,noadj,differentshapes,9,purple,big,wug,false,2,18,NA,8/31/2020,19:31,8750,4459,3,1,"0
",red
70,color,6,6,50,noadj,contrast,8,purple,big,gade,false,12,13,NA,8/31/2020,19:31,8050,6511,4,3,"0
",blue
70,color,7,0,0,,attncheck,0,,,undefined,false,12,13,NA,8/31/2020,19:31,8050,6511,4,3,"7
",blue
70,color,8,0,0,,colorcheck,0,red,,undefined,true,12,13,NA,8/31/2020,19:31,8050,6511,4,3,"7
",blue
70,color,9,0,0,,colorcheck,0,blue,,undefined,true,12,13,NA,8/31/2020,19:31,8050,6511,4,3,"7
",blue
70,color,10,0,0,,colorcheck,0,blue,,undefined,true,12,13,NA,8/31/2020,19:31,8050,6511,4,3,"7
",blue
70,color,11,0,0,,colorcheck,0,red,,undefined,true,12,13,NA,8/31/2020,19:31,8050,6511,4,3,"7
",blue
80,color,1,1,39,noutt,differentshapes,5,blue,big,dax,false,14,20,NA,8/31/2020,16:19,9146,8238,4,2,"0
",red
80,color,2,2,62,noutt,contrast,2,blue,big,toma,false,6,17,NA,8/31/2020,16:19,10282,3865,3,4,"0
",green
80,color,3,6,27,noadj,contrast,21,purple,big,wug,false,19,18,NA,8/31/2020,16:20,7599,3628,3,4,"0
",red
80,color,4,3,32,adj,differentshapes,10,blue,big,sprock,false,1,7,NA,8/31/2020,16:20,10842,8953,4,2,"0
",purple
80,color,5,5,34,noadj,differentshapes,15,blue,big,gade,false,16,9,NA,8/31/2020,16:20,6668,2720,3,1,"0
",green
80,color,6,4,22,adj,contrast,24,blue,big,blicket,false,12,11,NA,8/31/2020,16:20,9511,5794,3,4,"0
",purple
80,color,7,0,0,,attncheck,0,,,undefined,false,12,11,NA,8/31/2020,16:20,9511,5794,3,4,"5
",purple
80,color,8,0,0,,colorcheck,0,red,,undefined,true,12,11,NA,8/31/2020,16:20,9511,5794,3,4,"5
",purple
80,color,9,0,0,,colorcheck,0,blue,,undefined,true,12,11,NA,8/31/2020,16:20,9511,5794,3,4,"5
",purple
80,color,10,0,0,,colorcheck,0,blue,,undefined,true,12,11,NA,8/31/2020,16:20,9511,5794,3,4,"5
",purple
80,color,11,0,0,,colorcheck,0,red,,undefined,true,12,11,NA,8/31/2020,16:20,9511,5794,3,4,"5
",purple
197,color,1,1,62,noutt,differentshapes,18,red,big,sprock,false,17,14,NA,8/31/2020,16:28,26450,3276,4,2,"0
",purple
197,color,2,2,57,noutt,contrast,4,blue,big,wug,false,15,13,NA,8/31/2020,16:28,10448,2812,3,4,"0
",purple
197,color,3,3,57,adj,differentshapes,21,blue,big,dax,false,16,19,NA,8/31/2020,16:28,6627,6294,4,2,"0
",red
197,color,4,6,62,noadj,contrast,23,blue,big,gade,false,12,22,NA,8/31/2020,16:28,6662,2000,4,3,"0
",red
197,color,5,5,54,noadj,differentshapes,1,purple,big,toma,false,24,9,NA,8/31/2020,16:36,443313,2385,4,2,"0
",red
197,color,6,4,55,adj,contrast,8,green,big,blicket,false,11,2,NA,8/31/2020,16:36,29894,3900,4,3,"0
",red
197,color,7,0,0,,attncheck,0,,,undefined,false,11,2,NA,8/31/2020,16:36,29894,3900,4,3,"5
",red
197,color,8,0,0,,colorcheck,0,red,,undefined,false,11,2,NA,8/31/2020,16:36,29894,3900,4,3,"5
",red
197,color,9,0,0,,colorcheck,0,blue,,undefined,true,11,2,NA,8/31/2020,16:36,29894,3900,4,3,"5
",red
197,color,10,0,0,,colorcheck,0,blue,,undefined,true,11,2,NA,8/31/2020,16:36,29894,3900,4,3,"5
",red
197,color,11,0,0,,colorcheck,0,red,,undefined,false,11,2,NA,8/31/2020,16:36,29894,3900,4,3,"5
",red
38,color,1,1,97,noutt,differentshapes,20,green,big,sprock,false,1,21,NA,8/31/2020,19:27,27193,18062,3,1,"0
",red
38,color,2,2,96,noutt,contrast,5,blue,big,blicket,false,4,22,NA,8/31/2020,19:27,28301,4954,4,3,"0
",purple
38,color,3,4,95,adj,contrast,13,purple,big,toma,false,18,12,NA,8/31/2020,19:27,8870,5931,4,3,"0
",red
38,color,4,6,97,noadj,contrast,14,green,big,gade,false,8,3,NA,8/31/2020,19:28,14842,5967,4,3,"0
",blue
38,color,5,3,96,adj,differentshapes,17,purple,big,dax,false,6,10,NA,8/31/2020,19:28,11611,6646,3,2,"0
",red
38,color,6,5,97,noadj,differentshapes,23,blue,big,wug,false,19,24,NA,8/31/2020,19:28,11501,6559,3,1,"0
",red
38,color,7,0,0,,attncheck,0,,,undefined,false,19,24,NA,8/31/2020,19:28,11501,6559,3,1,"6
",red
38,color,8,0,0,,colorcheck,0,red,,undefined,true,19,24,NA,8/31/2020,19:28,11501,6559,3,1,"6
",red
38,color,9,0,0,,colorcheck,0,blue,,undefined,true,19,24,NA,8/31/2020,19:28,11501,6559,3,1,"6
",red
38,color,10,0,0,,colorcheck,0,blue,,undefined,true,19,24,NA,8/31/2020,19:28,11501,6559,3,1,"6
",red
38,color,11,0,0,,colorcheck,0,red,,undefined,true,19,24,NA,8/31/2020,19:28,11501,6559,3,1,"6
",red
54,color,1,1,95,noutt,differentshapes,17,blue,big,gade,false,16,3,NA,8/31/2020,13:19,12046,11247,3,2,"0
",red
54,color,2,2,98,noutt,contrast,4,blue,big,sprock,false,22,10,NA,8/31/2020,13:19,11358,8382,3,4,"0
",green
54,color,3,3,99,adj,differentshapes,6,purple,big,toma,false,15,24,NA,8/31/2020,13:20,14335,6781,3,1,"0
",red
54,color,4,4,99,adj,contrast,18,red,big,blicket,false,5,19,NA,8/31/2020,13:20,7708,4863,4,3,"0
",blue
54,color,5,5,100,noadj,differentshapes,23,green,big,wug,false,9,8,NA,8/31/2020,13:20,7622,4832,3,2,"0
",red
54,color,6,6,99,noadj,contrast,13,purple,big,dax,false,7,1,NA,8/31/2020,13:21,9486,4215,3,4,"0
",green
54,color,7,0,0,,attncheck,0,,,undefined,false,7,1,NA,8/31/2020,13:21,9486,4215,3,4,"6
",green
54,color,8,0,0,,colorcheck,0,red,,undefined,false,7,1,NA,8/31/2020,13:21,9486,4215,3,4,"6
",green
54,color,9,0,0,,colorcheck,0,blue,,undefined,true,7,1,NA,8/31/2020,13:21,9486,4215,3,4,"6
",green
54,color,10,0,0,,colorcheck,0,blue,,undefined,true,7,1,NA,8/31/2020,13:21,9486,4215,3,4,"6
",green
54,color,11,0,0,,colorcheck,0,red,,undefined,true,7,1,NA,8/31/2020,13:21,9486,4215,3,4,"6
",green
281,color,1,1,93,noutt,differentshapes,21,green,big,blicket,false,23,13,NA,8/31/2020,16:27,8501,6537,4,1,"0
",blue
281,color,2,2,83,noutt,contrast,17,purple,big,gade,false,3,19,NA,8/31/2020,16:27,12338,5028,4,3,"0
",blue
281,color,3,5,91,noadj,differentshapes,15,blue,big,dax,false,9,11,NA,8/31/2020,16:27,9328,6372,4,2,"0
",red
281,color,4,6,84,noadj,contrast,4,purple,big,toma,false,8,16,NA,8/31/2020,16:28,15617,12396,3,4,"0
",red
281,color,5,3,93,adj,differentshapes,12,red,big,sprock,false,10,18,NA,8/31/2020,16:28,8141,5096,3,1,"0
",blue
281,color,6,4,87,adj,contrast,6,red,big,wug,false,20,22,NA,8/31/2020,16:28,12112,12643,3,4,"0
",green
281,color,7,0,0,,attncheck,0,,,undefined,false,20,22,NA,8/31/2020,16:28,12112,12643,3,4,"5
",green
281,color,8,0,0,,colorcheck,0,red,,undefined,false,20,22,NA,8/31/2020,16:28,12112,12643,3,4,"5
",green
281,color,9,0,0,,colorcheck,0,blue,,undefined,false,20,22,NA,8/31/2020,16:28,12112,12643,3,4,"5
",green
281,color,10,0,0,,colorcheck,0,blue,,undefined,false,20,22,NA,8/31/2020,16:28,12112,12643,3,4,"5
",green
281,color,11,0,0,,colorcheck,0,red,,undefined,true,20,22,NA,8/31/2020,16:28,12112,12643,3,4,"5
",green
225,color,1,2,15,noutt,contrast,16,blue,big,sprock,false,18,4,NA,8/31/2020,19:32,13046,16289,3,4,"0
",purple
225,color,2,1,15,noutt,differentshapes,15,purple,big,blicket,false,19,12,NA,8/31/2020,19:32,11356,5764,4,2,"0
",blue
225,color,3,4,10,adj,contrast,17,blue,big,toma,false,11,23,NA,8/31/2020,19:33,9414,4660,4,3,"0
",green
225,color,4,6,100,noadj,contrast,9,purple,big,gade,false,1,22,NA,8/31/2020,19:33,11715,4812,4,3,"0
",red
225,color,5,5,100,noadj,differentshapes,6,blue,big,wug,false,24,21,NA,8/31/2020,19:33,8134,2713,4,2,"0
",green
225,color,6,3,50,adj,differentshapes,3,green,big,dax,false,5,10,NA,8/31/2020,19:33,8541,6463,4,1,"0
",red
225,color,7,0,0,,attncheck,0,,,undefined,false,5,10,NA,8/31/2020,19:33,8541,6463,4,1,"5
",red
225,color,8,0,0,,colorcheck,0,red,,undefined,true,5,10,NA,8/31/2020,19:33,8541,6463,4,1,"5
",red
225,color,9,0,0,,colorcheck,0,blue,,undefined,true,5,10,NA,8/31/2020,19:33,8541,6463,4,1,"5
",red
225,color,10,0,0,,colorcheck,0,blue,,undefined,true,5,10,NA,8/31/2020,19:33,8541,6463,4,1,"5
",red
225,color,11,0,0,,colorcheck,0,red,,undefined,true,5,10,NA,8/31/2020,19:33,8541,6463,4,1,"5
",red
351,color,1,1,50,noutt,differentshapes,12,green,big,wug,false,9,3,NA,8/31/2020,18:27,20596,58437,3,2,"0
",red
351,color,2,2,15,noutt,contrast,17,green,big,dax,false,15,10,NA,8/31/2020,18:28,24496,32589,4,3,"0
",blue
351,color,3,6,21,noadj,contrast,2,green,big,blicket,false,20,6,NA,8/31/2020,18:29,16768,10780,3,4,"0
",blue
351,color,4,4,62,adj,contrast,19,blue,big,toma,false,7,21,NA,8/31/2020,18:29,7496,14334,4,3,"0
",red
351,color,5,3,50,adj,differentshapes,1,blue,big,sprock,false,23,22,NA,8/31/2020,18:30,9057,5840,3,1,"0
",red
351,color,6,5,100,noadj,differentshapes,11,red,big,gade,false,18,5,NA,8/31/2020,18:30,10800,3712,4,1,"0
",green
351,color,7,0,0,,attncheck,0,,,undefined,false,18,5,NA,8/31/2020,18:30,10800,3712,4,1,"8
",green
351,color,8,0,0,,colorcheck,0,red,,undefined,true,18,5,NA,8/31/2020,18:30,10800,3712,4,1,"8
",green
351,color,9,0,0,,colorcheck,0,blue,,undefined,true,18,5,NA,8/31/2020,18:30,10800,3712,4,1,"8
",green
351,color,10,0,0,,colorcheck,0,blue,,undefined,true,18,5,NA,8/31/2020,18:30,10800,3712,4,1,"8
",green
351,color,11,0,0,,colorcheck,0,red,,undefined,true,18,5,NA,8/31/2020,18:30,10800,3712,4,1,"8
",green
73,size,1,2,81,noutt,contrast,9,blue,small,toma,false,16,19,big,8/31/2020,15:25,9339,3615,3,4,"0
",NA
73,size,2,1,87,noutt,differentshapes,14,red,small,blicket,false,23,1,big,8/31/2020,15:25,8164,3425,3,1,"0
",NA
73,size,3,6,85,noadj,contrast,10,blue,small,gade,false,21,8,big,8/31/2020,15:25,10838,4456,3,4,"0
",NA
73,size,4,4,97,adj,contrast,5,green,small,wug,false,7,15,big,8/31/2020,15:26,7295,5376,3,4,"0
",NA
73,size,5,3,80,adj,differentshapes,13,purple,small,sprock,false,11,6,big,8/31/2020,15:26,7966,3422,3,2,"0
",NA
73,size,6,5,94,noadj,differentshapes,2,red,big,dax,false,4,18,small,8/31/2020,15:26,8259,4058,3,1,"0
",NA
73,size,7,0,0,,attncheck,0,,,undefined,false,4,18,small,8/31/2020,15:26,8259,4058,3,1,"5
",NA
73,size,8,0,0,,colorcheck,0,red,,undefined,true,4,18,small,8/31/2020,15:26,8259,4058,3,1,"5
",NA
73,size,9,0,0,,colorcheck,0,blue,,undefined,true,4,18,small,8/31/2020,15:26,8259,4058,3,1,"5
",NA
73,size,10,0,0,,colorcheck,0,blue,,undefined,false,4,18,small,8/31/2020,15:26,8259,4058,3,1,"5
",NA
73,size,11,0,0,,colorcheck,0,red,,undefined,true,4,18,small,8/31/2020,15:26,8259,4058,3,1,"5
",NA
377,size,1,1,89,noutt,differentshapes,7,red,small,blicket,false,9,17,big,9/1/2020,7:11,7822,25358,3,1,"0
",NA
377,size,2,2,88,noutt,contrast,18,blue,big,wug,false,16,12,small,9/1/2020,7:11,9128,4754,4,3,"0
",NA
377,size,3,5,91,noadj,differentshapes,20,purple,small,sprock,false,22,14,big,9/1/2020,7:11,6504,7482,3,2,"0
",NA
377,size,4,6,91,noadj,contrast,21,purple,big,dax,false,6,19,small,9/1/2020,7:12,17498,5653,4,3,"0
",NA
377,size,5,4,89,adj,contrast,15,green,big,gade,false,11,5,small,9/1/2020,7:12,11807,11491,4,3,"0
",NA
377,size,6,3,91,adj,differentshapes,23,red,small,toma,false,24,13,big,9/1/2020,7:12,8231,8925,4,1,"0
",NA
377,size,7,0,0,,attncheck,0,,,undefined,false,24,13,big,9/1/2020,7:12,8231,8925,4,1,"8
",NA
377,size,8,0,0,,colorcheck,0,red,,undefined,true,24,13,big,9/1/2020,7:12,8231,8925,4,1,"8
",NA
377,size,9,0,0,,colorcheck,0,blue,,undefined,true,24,13,big,9/1/2020,7:12,8231,8925,4,1,"8
",NA
377,size,10,0,0,,colorcheck,0,blue,,undefined,true,24,13,big,9/1/2020,7:12,8231,8925,4,1,"8
",NA
377,size,11,0,0,,colorcheck,0,red,,undefined,true,24,13,big,9/1/2020,7:12,8231,8925,4,1,"8
",NA
83,size,1,1,98,noutt,differentshapes,7,green,big,wug,false,11,23,small,8/31/2020,18:44,7289,5075,3,2,"0
",NA
83,size,2,2,87,noutt,contrast,1,green,small,sprock,false,5,21,big,8/31/2020,18:44,7947,3339,4,3,"0
",NA
83,size,3,4,85,adj,contrast,12,blue,big,dax,false,24,20,small,8/31/2020,18:44,7497,3199,3,4,"0
",NA
83,size,4,6,89,noadj,contrast,17,red,big,blicket,false,14,8,small,8/31/2020,18:44,7810,7180,4,3,"0
",NA
83,size,5,5,82,noadj,differentshapes,10,blue,small,toma,false,3,19,big,8/31/2020,18:45,8278,3361,4,1,"0
",NA
83,size,6,3,84,adj,differentshapes,13,red,big,gade,false,2,6,small,8/31/2020,18:45,7514,4037,3,2,"0
",NA
83,size,7,0,0,,attncheck,0,,,undefined,false,2,6,small,8/31/2020,18:45,7514,4037,3,2,"4
",NA
83,size,8,0,0,,colorcheck,0,red,,undefined,true,2,6,small,8/31/2020,18:45,7514,4037,3,2,"4
",NA
83,size,9,0,0,,colorcheck,0,blue,,undefined,true,2,6,small,8/31/2020,18:45,7514,4037,3,2,"4
",NA
83,size,10,0,0,,colorcheck,0,blue,,undefined,true,2,6,small,8/31/2020,18:45,7514,4037,3,2,"4
",NA
83,size,11,0,0,,colorcheck,0,red,,undefined,true,2,6,small,8/31/2020,18:45,7514,4037,3,2,"4
",NA
24,size,1,2,39,noutt,contrast,8,green,big,dax,false,10,1,small,8/31/2020,15:18,26631,23995,4,3,"0
",NA
24,size,2,1,35,noutt,differentshapes,7,red,big,toma,false,16,13,small,8/31/2020,15:18,13592,4379,3,2,"0
",NA
24,size,3,4,55,adj,contrast,14,purple,big,wug,false,17,23,small,8/31/2020,15:18,10074,6132,4,3,"0
",NA
24,size,4,3,54,adj,differentshapes,18,blue,big,gade,false,5,9,small,8/31/2020,15:19,8574,4307,4,1,"0
",NA
24,size,5,6,66,noadj,contrast,19,green,big,sprock,false,6,4,small,8/31/2020,15:19,7817,5907,4,3,"0
",NA
24,size,6,5,53,noadj,differentshapes,24,green,small,blicket,false,12,15,big,8/31/2020,15:20,94294,3547,4,2,"0
",NA
24,size,7,0,0,,attncheck,0,,,undefined,false,12,15,big,8/31/2020,15:20,94294,3547,4,2,"5
",NA
24,size,8,0,0,,colorcheck,0,red,,undefined,true,12,15,big,8/31/2020,15:20,94294,3547,4,2,"5
",NA
24,size,9,0,0,,colorcheck,0,blue,,undefined,true,12,15,big,8/31/2020,15:20,94294,3547,4,2,"5
",NA
24,size,10,0,0,,colorcheck,0,blue,,undefined,true,12,15,big,8/31/2020,15:20,94294,3547,4,2,"5
",NA
24,size,11,0,0,,colorcheck,0,red,,undefined,true,12,15,big,8/31/2020,15:20,94294,3547,4,2,"5
",NA
254,size,1,1,3,noutt,differentshapes,15,blue,big,blicket,false,21,8,small,8/31/2020,15:13,10988,24168,3,1,"0
",NA
254,size,2,2,1,noutt,contrast,24,red,small,gade,false,14,22,big,8/31/2020,15:13,6662,7365,4,3,"0
",NA
254,size,3,4,2,adj,contrast,17,red,small,wug,false,20,12,big,8/31/2020,15:13,7392,4830,4,3,"0
",NA
254,size,4,5,1,noadj,differentshapes,1,purple,small,toma,false,18,13,big,8/31/2020,15:14,9639,9685,3,1,"0
",NA
254,size,5,3,5,adj,differentshapes,5,blue,big,sprock,false,3,4,small,8/31/2020,15:14,10448,8249,3,2,"0
",NA
254,size,6,6,3,noadj,contrast,7,green,small,dax,false,23,16,big,8/31/2020,15:14,7450,4278,4,3,"0
",NA
254,size,7,0,0,,attncheck,0,,,undefined,false,23,16,big,8/31/2020,15:14,7450,4278,4,3,"5
",NA
254,size,8,0,0,,colorcheck,0,red,,undefined,true,23,16,big,8/31/2020,15:14,7450,4278,4,3,"5
",NA
254,size,9,0,0,,colorcheck,0,blue,,undefined,true,23,16,big,8/31/2020,15:14,7450,4278,4,3,"5
",NA
254,size,10,0,0,,colorcheck,0,blue,,undefined,true,23,16,big,8/31/2020,15:14,7450,4278,4,3,"5
",NA
254,size,11,0,0,,colorcheck,0,red,,undefined,true,23,16,big,8/31/2020,15:14,7450,4278,4,3,"5
",NA
134,size,1,1,53,noutt,differentshapes,21,purple,small,gade,false,1,15,big,8/31/2020,15:30,20390,14883,3,1,"0
",NA
134,size,2,2,65,noutt,contrast,23,red,big,blicket,false,17,2,small,8/31/2020,15:30,14596,6411,3,4,"0
",NA
134,size,3,4,96,adj,contrast,14,purple,big,wug,false,22,11,small,8/31/2020,15:30,11676,4131,3,4,"0
",NA
134,size,4,6,95,noadj,contrast,20,red,big,sprock,false,8,13,small,8/31/2020,15:30,8443,4343,4,3,"0
",NA
134,size,5,6,95,noadj,contrast,20,red,big,sprock,false,8,13,small,8/31/2020,15:30,8443,4638,4,3,"0
",NA
134,size,6,3,89,adj,differentshapes,3,red,small,toma,false,6,4,big,8/31/2020,15:31,7595,4283,3,1,"0
",NA
134,size,7,0,0,,attncheck,0,,,undefined,false,6,4,big,8/31/2020,15:31,7595,4283,3,1,"8
",NA
134,size,8,0,0,,colorcheck,0,red,,undefined,true,6,4,big,8/31/2020,15:31,7595,4283,3,1,"8
",NA
134,size,9,0,0,,colorcheck,0,blue,,undefined,true,6,4,big,8/31/2020,15:31,7595,4283,3,1,"8
",NA
134,size,10,0,0,,colorcheck,0,blue,,undefined,true,6,4,big,8/31/2020,15:31,7595,4283,3,1,"8
",NA
134,size,11,0,0,,colorcheck,0,red,,undefined,true,6,4,big,8/31/2020,15:31,7595,4283,3,1,"8
",NA
39,size,1,1,31,noutt,differentshapes,24,green,small,blicket,false,12,21,big,8/31/2020,17:14,19834,93098,4,1,"0
",NA
39,size,2,2,15,noutt,contrast,13,red,big,toma,false,7,5,small,8/31/2020,17:14,6670,6804,4,3,"0
",NA
39,size,3,3,8,adj,differentshapes,6,purple,small,wug,false,15,4,big,8/31/2020,17:15,9777,4975,3,1,"0
",NA
39,size,4,4,13,adj,contrast,20,red,big,gade,false,10,9,small,8/31/2020,17:15,8418,5242,4,3,"0
",NA
39,size,5,6,14,noadj,contrast,22,green,small,dax,false,3,8,big,8/31/2020,17:15,8049,6364,3,4,"0
",NA
39,size,6,5,10,noadj,differentshapes,16,red,small,sprock,false,11,18,big,8/31/2020,17:16,39650,5501,3,1,"0
",NA
39,size,7,0,0,,attncheck,0,,,undefined,false,11,18,big,8/31/2020,17:16,39650,5501,3,1,"6
",NA
39,size,8,0,0,,colorcheck,0,red,,undefined,true,11,18,big,8/31/2020,17:16,39650,5501,3,1,"6
",NA
39,size,9,0,0,,colorcheck,0,blue,,undefined,true,11,18,big,8/31/2020,17:16,39650,5501,3,1,"6
",NA
39,size,10,0,0,,colorcheck,0,blue,,undefined,true,11,18,big,8/31/2020,17:16,39650,5501,3,1,"6
",NA
39,size,11,0,0,,colorcheck,0,red,,undefined,true,11,18,big,8/31/2020,17:16,39650,5501,3,1,"6
",NA
127,size,1,1,47,noutt,differentshapes,15,green,small,sprock,false,19,16,big,8/31/2020,18:18,285276,5104,3,1,"0
",NA
