subject,session,utt_id,noun,adj,prenominal,adj_stem,noun_stem,x1,x2,x3,x4,x5,mean_typ,article,noun_conc,noun_freq,age
105,10,537241,water,dirty,FALSE,dirti,water,5,3,5,2,NA,3.75,NA,5,2636,50
105,10,537338,bush,rose,TRUE,rose,bush,3,3,5,3,NA,3.5,a,4.9,73,50
105,11,538152,guy,red,FALSE,red,gui,1,1,1,2,3,1.6,a,4.68,2618,54
105,11,538184,guy,purple,FALSE,purpl,gui,1,1,1,1,NA,1,a,4.68,2618,54
105,11,538221,square,green,TRUE,green,squar,3,4,3,2,NA,3,a,4.33,431,54
105,11,538221,road,green,FALSE,green,road,2,1,2,3,NA,2,a,4.75,98,54
105,11,538222,square,green,TRUE,green,squar,3,4,3,2,NA,3,a,4.33,431,54
105,11,538258,circle,red,TRUE,red,circl,3,3,2,3,NA,2.75,a,4.44,974,54
105,11,538288,square,red,TRUE,red,squar,3,4,2,3,NA,3,a,4.33,431,54
105,11,538356,guy,red,FALSE,red,gui,1,1,1,2,3,1.6,a,4.68,2618,54
105,11,538356,guy,green,FALSE,green,gui,1,1,1,1,NA,1,a,4.68,2618,54
105,11,538603,row,top,TRUE,top,row,3,3,2,2,NA,2.5,a,3.93,175,54
106,1,539120,rice,hot,FALSE,hot,rice,5,4,4,5,NA,4.5,NA,4.86,104,14
106,1,539124,soup,hot,FALSE,hot,soup,5,6,5,6,NA,5.5,NA,4.72,190,14
106,1,539804,dress,orange,FALSE,orang,dress,3,3,3,3,NA,3,a,4.93,452,14
106,1,539914,baby,naked,TRUE,nake,babi,5,4,3,NA,NA,4,a,5,4923,14
106,1,539921,shirt,hot,FALSE,hot,shirt,2,2,1,1,NA,1.5,a,4.94,699,14
106,1,540104,body,giant,FALSE,giant,bodi,3,2,2,3,NA,2.5,a,4.79,200,14
106,1,540104,puppet,giant,FALSE,giant,puppet,1,2,2,2,NA,1.75,a,4.64,92,14
106,1,540104,puppet,giant,FALSE,giant,puppet,1,2,2,2,NA,1.75,a,4.64,92,14
106,1,540180,duck,yellow,TRUE,yellow,duck,6,3,5,6,NA,5,a,4.86,691,14
106,1,540182,frog,green,TRUE,green,frog,6,6,7,NA,NA,6.333333333333333,a,5,513,14
106,1,540227,cat,purple,TRUE,purpl,cat,2,1,1,1,NA,1.25,a,4.86,966,14
106,2,540568,cocoa,sweet,FALSE,sweet,cocoa,3,2,3,NA,NA,2.6666666666666665,NA,4.89,34,18
106,2,540568,marshmallow,sweet,FALSE,sweet,marshmallow,6,6,6,7,NA,6.25,a,4.85,37,18
106,2,540568,marshmallow,hot,FALSE,hot,marshmallow,3,6,3,3,NA,3.75,a,4.85,37,18
106,2,540599,flower,yellow,TRUE,yellow,flower,3,3,3,NA,NA,3,a,5,783,18
106,2,540599,flower,purple,FALSE,purpl,flower,3,4,2,2,NA,2.75,a,5,783,18
106,2,540599,flower,pink,FALSE,pink,flower,3,5,3,3,NA,3.5,a,5,783,18
106,2,540599,flower,yellow,FALSE,yellow,flower,3,3,3,NA,NA,3,a,5,783,18
106,2,540599,flower,purple,FALSE,purpl,flower,3,4,2,2,NA,2.75,a,5,783,18
106,2,540599,flower,pink,FALSE,pink,flower,3,5,3,3,NA,3.5,a,5,783,18
106,2,540599,flower,yellow,FALSE,yellow,flower,3,3,3,NA,NA,3,a,5,783,18
106,2,540599,flower,purple,FALSE,purpl,flower,3,4,2,2,NA,2.75,a,5,783,18
106,2,540599,flower,pink,FALSE,pink,flower,3,5,3,3,NA,3.5,a,5,783,18
106,2,540606,water,yellow,FALSE,yellow,water,3,2,3,3,NA,2.75,NA,5,2636,18
106,2,540614,ocean,salty,TRUE,salti,ocean,7,5,7,7,NA,6.5,an,4.86,116,18
106,2,540614,wave,salty,FALSE,salti,wave,6,1,5,4,NA,4,a,4.55,195,18
106,2,540967,noodle,thick,TRUE,thick,noodl,5,4,3,3,NA,3.75,a,4.71,123,18
106,2,540967,noodle,green,FALSE,green,noodl,2,2,2,2,NA,2,a,4.71,123,18
106,2,540967,noodle,thick,FALSE,thick,noodl,5,4,3,3,NA,3.75,a,4.71,123,18
106,2,540967,noodle,green,FALSE,green,noodl,2,2,2,2,NA,2,a,4.71,123,18
106,2,540986,noodle,purple,TRUE,purpl,noodl,1,2,1,2,NA,1.5,a,4.71,123,18
106,3,541633,bird,yellow,FALSE,yellow,bird,3,3,3,3,NA,3,a,5,1051,22
106,3,541633,shirt,yellow,FALSE,yellow,shirt,3,3,5,3,NA,3.5,a,4.94,699,22
106,3,542102,chick,yellow,TRUE,yellow,chick,5,6,7,5,NA,5.75,a,4.93,110,22
106,3,542514,baby,hot,FALSE,hot,babi,2,2,3,2,NA,2.25,a,5,4923,22
106,3,542617,strawberry,green,TRUE,green,strawberri,2,3,2,2,NA,2.25,a,5,347,22
106,3,542696,top,wet,FALSE,wet,top,2,3,3,3,3,2.8,a,3.93,1312,22
106,3,542704,shirt,wet,TRUE,wet,shirt,4,3,2,2,NA,2.75,a,4.94,699,22
106,3,542743,shoe,dirty,FALSE,dirti,shoe,6,3,5,2,NA,4,a,4.97,1572,22
106,5,543433,phone,naked,FALSE,nake,phone,1,2,2,3,NA,2,a,4.86,601,30
106,5,543746,orange,orange,FALSE,orang,orang,7,3,6,6,NA,5.5,an,4.66,1195,30
106,5,543746,orange,orange,FALSE,orang,orang,7,3,6,6,NA,5.5,an,4.66,1195,30
106,5,544057,cake,hot,FALSE,hot,cake,4,3,2,3,NA,3,a,4.81,416,30
106,5,544057,honey,hot,FALSE,hot,honei,3,3,3,3,NA,3,NA,4.88,2460,30
106,6,544297,pocket,sandy,FALSE,sandi,pocket,2,2,2,NA,NA,2,a,4.68,190,34
106,7,544858,cup,pink,TRUE,pink,cup,3,3,3,3,NA,3,a,5,1022,38
106,7,544860,cup,red,TRUE,red,cup,4,3,6,2,NA,3.75,a,5,1022,38
106,7,544861,cup,red,TRUE,red,cup,4,3,6,2,NA,3.75,a,5,1022,38
106,7,544862,cup,pink,TRUE,pink,cup,3,3,3,3,NA,3,a,5,1022,38
106,7,544864,cup,red,TRUE,red,cup,4,3,6,2,NA,3.75,a,5,1022,38
106,7,545150,cup,red,TRUE,red,cup,4,3,6,2,NA,3.75,a,5,1022,38
106,7,545243,crayon,green,TRUE,green,crayon,5,4,3,4,NA,4,a,4.87,702,38
106,7,545243,crayon,green,FALSE,green,crayon,5,4,3,4,NA,4,a,4.87,702,38
106,7,545275,child,naked,TRUE,nake,child,3,2,4,3,NA,3,a,4.78,131,38
106,7,545289,box,green,FALSE,green,box,3,3,3,2,NA,2.75,a,4.9,1208,38
106,7,545501,frog,purple,TRUE,purpl,frog,2,2,2,1,NA,1.75,a,5,513,38
106,7,545565,flag,purple,TRUE,purpl,flag,1,3,2,2,NA,2,a,4.79,95,38
106,8,546341,blood,red,TRUE,red,blood,7,7,6,7,NA,6.75,NA,4.86,47,42
106,8,546345,dot,red,TRUE,red,dot,3,4,5,NA,NA,4,a,4.12,283,42
106,8,546397,sun,bright,FALSE,bright,sun,4,5,6,6,NA,5.25,a,4.83,424,42
106,8,546627,water,soapy,TRUE,soapi,water,5,5,5,5,NA,5,NA,5,2636,42
106,8,546627,floor,soapy,FALSE,soapi,floor,2,3,2,NA,NA,2.3333333333333335,a,4.8,1055,42
106,9,546710,pea,hot,FALSE,hot,pea,4,3,2,3,NA,3,a,4.9,107,46
106,9,547160,hair,wet,TRUE,wet,hair,3,5,3,3,NA,3.5,a,4.97,1225,46
106,10,547436,cap,purple,TRUE,purpl,cap,2,6,3,NA,NA,3.6666666666666665,a,4.59,171,50
106,10,547557,guy,purple,TRUE,purpl,gui,1,1,1,1,NA,1,a,4.68,2618,50
106,10,548019,guy,purple,TRUE,purpl,gui,1,1,1,1,NA,1,a,4.68,2618,50
106,10,548248,ear,fuzzy,TRUE,fuzzi,ear,2,3,2,3,NA,2.5,an,5,606,50
106,10,548303,feather,yellow,TRUE,yellow,feather,3,2,4,2,NA,2.75,a,4.9,69,50
106,10,548312,chick,yellow,TRUE,yellow,chick,5,6,7,5,NA,5.75,a,4.93,110,50
106,11,549077,hand,red,TRUE,red,hand,3,1,2,2,NA,2,a,4.72,3146,54
106,12,549494,tooth,green,TRUE,green,tooth,1,1,2,1,NA,1.25,a,4.89,563,58
106,12,549558,baby,solid,FALSE,solid,babi,3,7,3,6,NA,4.75,a,5,4923,58
106,12,549558,food,solid,FALSE,solid,food,6,6,NA,NA,NA,6,NA,4.8,906,58
106,12,549938,gift,gold,FALSE,gold,gift,2,3,2,2,NA,2.25,a,4.56,86,58
106,12,549938,tooth,gold,FALSE,gold,tooth,3,3,2,3,NA,2.75,a,4.89,563,58
106,12,549944,elephant,ivory,FALSE,ivori,eleph,7,5,2,2,NA,4,an,5,688,58
106,12,549944,hippopotamus,ivory,FALSE,ivori,hippopotamu,2,2,2,2,NA,2,a,4.93,33,58
106,12,549944,tusk,ivory,FALSE,ivori,tusk,6,3,7,6,NA,5.5,a,4.76,16,58
106,12,549944,cow,ivory,FALSE,ivori,cow,2,1,2,3,NA,2,a,4.96,597,58
106,12,549944,tooth,ivory,FALSE,ivori,tooth,3,1,1,3,NA,2,a,4.89,563,58
106,12,549986,tooth,green,FALSE,green,tooth,1,1,2,1,NA,1.25,a,4.89,563,58
106,12,550312,shoe,wet,FALSE,wet,shoe,3,3,3,3,NA,3,a,4.97,1572,58
106,12,550404,bunk,top,FALSE,top,bunk,4,5,4,4,NA,4.25,a,4.3,12,58
106,12,550405,bunk,top,TRUE,top,bunk,4,5,4,4,NA,4.25,a,4.3,12,58
106,12,550407,bunk,top,TRUE,top,bunk,4,5,4,4,NA,4.25,a,4.3,12,58
107,1,551665,balloon,red,TRUE,red,balloon,3,3,4,3,NA,3.25,a,4.92,484,14
107,1,551666,balloon,yellow,TRUE,yellow,balloon,5,3,3,3,NA,3.5,a,4.92,484,14
107,1,551667,balloon,green,TRUE,green,balloon,3,3,3,3,NA,3,a,4.92,484,14
107,1,551669,balloon,purple,TRUE,purpl,balloon,3,3,3,2,NA,2.75,a,4.92,484,14
107,1,551670,balloon,yellow,TRUE,yellow,balloon,5,3,3,3,NA,3.5,a,4.92,484,14
107,1,551671,balloon,orange,TRUE,orang,balloon,2,3,NA,NA,NA,2.5,a,4.92,484,14
107,1,551672,balloon,pink,TRUE,pink,balloon,5,3,3,3,NA,3.5,a,4.92,484,14
107,2,552208,bird,red,TRUE,red,bird,2,3,3,2,NA,2.5,a,5,1051,18
107,2,552209,bird,red,TRUE,red,bird,2,3,3,2,NA,2.5,a,5,1051,18
107,2,552210,bird,red,TRUE,red,bird,2,3,3,2,NA,2.5,a,5,1051,18
107,2,552213,bird,red,TRUE,red,bird,2,3,3,2,NA,2.5,a,5,1051,18
107,2,552215,bird,red,TRUE,red,bird,2,3,3,2,NA,2.5,a,5,1051,18
107,2,552217,bird,red,TRUE,red,bird,2,3,3,2,NA,2.5,a,5,1051,18
107,2,552245,circle,green,TRUE,green,circl,3,3,3,3,NA,3,a,4.44,974,18
107,2,552246,circle,green,TRUE,green,circl,3,3,3,3,NA,3,a,4.44,974,18
107,2,552248,circle,green,TRUE,green,circl,3,3,3,3,NA,3,a,4.44,974,18
107,3,553267,tiger,orange,FALSE,orang,tiger,6,6,2,5,NA,4.75,a,5,261,22
107,3,553271,pig,pink,TRUE,pink,pig,5,6,5,6,NA,5.5,a,5,677,22
107,3,553272,tiger,orange,TRUE,orang,tiger,6,6,2,5,NA,4.75,a,5,261,22
107,3,553275,monkey,brown,TRUE,brown,monkei,6,5,5,4,NA,5,a,4.9,591,22
107,4,553546,light,green,TRUE,green,light,3,2,2,2,NA,2.25,a,4.21,768,26
107,4,553608,train,purple,TRUE,purpl,train,1,2,1,2,NA,1.5,a,4.79,1322,26
107,4,554094,bead,red,TRUE,red,bead,3,3,3,3,NA,3,a,4.9,105,26
107,4,554097,bead,green,TRUE,green,bead,3,3,3,3,NA,3,a,4.9,105,26
107,4,554098,bead,red,TRUE,red,bead,3,3,3,3,NA,3,a,4.9,105,26
107,4,554270,train,red,TRUE,red,train,2,2,3,3,NA,2.5,a,4.79,1322,26
107,5,555400,parachute,green,FALSE,green,parachut,2,3,3,3,NA,2.75,a,4.78,20,30
107,5,555400,parachute,red,FALSE,red,parachut,2,5,3,3,NA,3.25,a,4.78,20,30
107,6,555963,block,purple,TRUE,purpl,block,2,2,3,3,NA,2.5,a,4.48,1185,34
107,6,555963,block,purple,FALSE,purpl,block,2,2,3,3,NA,2.5,a,4.48,1185,34
107,6,556775,car,red,TRUE,red,car,3,3,3,3,NA,3,a,4.89,2310,34
107,6,556776,car,red,TRUE,red,car,3,3,3,3,NA,3,a,4.89,2310,34
107,6,556776,grocery,red,FALSE,red,groceri,2,3,3,1,NA,2.25,a,4.31,67,34
107,6,556776,store,red,FALSE,red,store,3,3,2,3,NA,2.75,a,4.5,262,34
107,6,556778,car,red,TRUE,red,car,3,3,3,3,NA,3,a,4.89,2310,34
107,6,556780,car,red,TRUE,red,car,3,3,3,3,NA,3,a,4.89,2310,34
107,6,556780,cart,red,FALSE,red,cart,3,3,3,NA,NA,3,a,4.89,40,34
107,6,556780,store,red,FALSE,red,store,3,3,2,3,NA,2.75,a,4.5,262,34
107,6,556812,car,red,TRUE,red,car,3,3,3,3,NA,3,a,4.89,2310,34
107,6,556945,chicken,yellow,TRUE,yellow,chicken,3,5,3,NA,NA,3.6666666666666665,a,4.8,594,34
107,6,556950,chicken,yellow,FALSE,yellow,chicken,3,5,3,NA,NA,3.6666666666666665,a,4.8,594,34
107,6,556951,chicken,yellow,TRUE,yellow,chicken,3,5,3,NA,NA,3.6666666666666665,a,4.8,594,34
107,7,557602,bear,purple,FALSE,purpl,bear,1,1,1,NA,NA,1,a,4.88,1182,38
107,7,557604,bear,purple,FALSE,purpl,bear,1,1,1,NA,NA,1,a,4.88,1182,38
107,7,557838,drink,orange,FALSE,orang,drink,2,3,3,3,NA,2.75,a,4.76,1103,38
107,8,558581,boy,red,TRUE,red,boi,1,1,1,1,NA,1,a,4.76,1941,42
107,8,558585,girl,red,TRUE,red,girl,6,3,4,3,NA,4,a,4.85,2087,42
107,8,558591,boy,yellow,TRUE,yellow,boi,2,2,2,NA,NA,2,a,4.76,1941,42
107,8,558591,boy,yellow,FALSE,yellow,boi,2,2,2,NA,NA,2,a,4.76,1941,42
107,8,558600,bed,red,TRUE,red,bed,2,3,2,6,NA,3.25,a,5,788,42
107,8,558602,bed,yellow,TRUE,yellow,bed,3,3,3,2,NA,2.75,a,5,788,42
107,8,558616,box,red,TRUE,red,box,3,3,2,3,NA,2.75,a,4.9,1208,42
107,8,559130,crayon,purple,TRUE,purpl,crayon,5,5,2,NA,NA,4,a,4.87,702,42
107,8,559131,crayon,purple,TRUE,purpl,crayon,5,5,2,NA,NA,4,a,4.87,702,42
107,8,559164,alligator,green,FALSE,green,allig,4,6,5,4,NA,4.75,an,4.96,204,42
107,8,559168,crayon,green,TRUE,green,crayon,5,4,3,4,NA,4,a,4.87,702,42
107,8,559203,grass,green,TRUE,green,grass,6,6,7,7,NA,6.5,NA,4.93,323,42
107,8,559726,grass,green,TRUE,green,grass,6,6,7,7,NA,6.5,NA,4.93,323,42
107,9,560547,cow,red,TRUE,red,cow,3,3,1,1,NA,2,a,4.96,597,46
107,9,560610,glass,yellow,TRUE,yellow,glass,3,2,4,2,NA,2.75,NA,4.82,345,46
107,9,560613,glass,gold,TRUE,gold,glass,2,3,2,1,NA,2,NA,4.82,345,46
107,9,560622,glass,dark,TRUE,dark,glass,3,1,3,3,NA,2.5,NA,4.82,345,46
107,9,560906,clay,grey,TRUE,grei,clai,6,3,4,NA,NA,4.333333333333333,NA,4.93,67,46
107,9,560907,clay,grey,TRUE,grei,clai,6,3,4,NA,NA,4.333333333333333,NA,4.93,67,46
107,9,560914,clay,grey,TRUE,grei,clai,6,3,4,NA,NA,4.333333333333333,NA,4.93,67,46
107,9,560921,sky,grey,FALSE,grei,sky,3,5,3,3,NA,3.5,a,4.45,285,46
107,9,560921,color,grey,FALSE,grei,color,3,3,3,NA,NA,3,a,4.08,4028,46
107,9,560922,color,light,FALSE,light,color,3,3,2,4,NA,3,a,4.08,4028,46
107,9,560925,clay,grey,FALSE,grei,clai,6,3,4,NA,NA,4.333333333333333,NA,4.93,67,46
107,9,560925,clay,grey,TRUE,grei,clai,6,3,4,NA,NA,4.333333333333333,NA,4.93,67,46
107,9,561128,clay,red,TRUE,red,clai,6,5,5,4,NA,5,NA,4.93,67,46
107,9,561148,stick,yellow,TRUE,yellow,stick,4,3,2,3,NA,3,a,4.59,1711,46
107,9,561155,tube,yellow,TRUE,yellow,tube,2,3,3,2,NA,2.5,a,4.82,35,46
107,9,561194,airplane,green,FALSE,green,airplan,2,2,1,3,NA,2,an,4.96,403,46
107,9,561194,airplane,green,TRUE,green,airplan,2,2,1,3,NA,2,an,4.96,403,46
107,9,561555,rain,wet,FALSE,wet,rain,7,7,7,NA,NA,7,NA,4.97,308,46
107,9,561583,clay,red,TRUE,red,clai,6,5,5,4,NA,5,NA,4.93,67,46
107,9,561583,clay,red,FALSE,red,clai,6,5,5,4,NA,5,NA,4.93,67,46
107,10,561752,knight,red,TRUE,red,knight,3,3,4,NA,NA,3.3333333333333335,a,4.79,82,50
107,10,561829,knight,yellow,TRUE,yellow,knight,2,2,1,NA,NA,1.6666666666666667,a,4.79,82,50
107,10,562131,triangle,red,TRUE,red,triangl,4,6,2,3,NA,3.75,a,4.52,339,50
107,10,562132,triangle,red,TRUE,red,triangl,4,6,2,3,NA,3.75,a,4.52,339,50
107,10,562191,triangle,red,TRUE,red,triangl,4,6,2,3,NA,3.75,a,4.52,339,50
107,10,562191,broccoli,red,FALSE,red,broccoli,1,1,1,2,NA,1.25,NA,4.87,75,50
107,10,562218,square,green,TRUE,green,squar,3,4,3,2,NA,3,a,4.33,431,50
107,10,562219,square,green,TRUE,green,squar,3,4,3,2,NA,3,a,4.33,431,50
107,10,562255,guitar,yellow,TRUE,yellow,guitar,3,2,3,2,NA,2.5,a,4.9,107,50
107,10,562278,button,red,FALSE,red,button,3,1,5,3,NA,3,a,4.96,624,50
107,10,562278,button,red,TRUE,red,button,3,1,5,3,NA,3,a,4.96,624,50
107,10,562356,earth,wet,FALSE,wet,earth,3,3,4,4,NA,3.5,NA,4.8,96,50
107,11,563645,pot,red,TRUE,red,pot,3,3,3,NA,NA,3,a,4.81,228,54
107,11,563844,pot,red,TRUE,red,pot,3,3,3,NA,NA,3,a,4.81,228,54
107,12,564290,body,red,FALSE,red,bodi,2,3,1,2,NA,2,a,4.79,200,58
108,1,565640,shelf,bottom,TRUE,bottom,shelf,3,5,3,2,NA,3.25,a,4.96,89,14
108,1,565882,cup,plastic,TRUE,plastic,cup,5,5,5,6,NA,5.25,a,5,1022,14
108,1,565883,cup,plastic,TRUE,plastic,cup,5,5,5,6,NA,5.25,a,5,1022,14
108,1,565921,sun,yellow,TRUE,yellow,sun,7,6,7,7,NA,6.75,a,4.83,424,14
108,1,565925,square,green,TRUE,green,squar,3,4,3,2,NA,3,a,4.33,431,14
108,3,567870,book,green,TRUE,green,book,3,2,3,3,NA,2.75,a,4.9,3761,22
108,3,567871,book,green,TRUE,green,book,3,2,3,3,NA,2.75,a,4.9,3761,22
108,3,568218,plant,green,FALSE,green,plant,6,6,6,6,6,6,a,4.76,344,22
108,3,568218,pepper,green,FALSE,green,pepper,3,4,3,NA,NA,3.3333333333333335,a,4.59,90,22
108,4,569664,hair,curly,TRUE,curli,hair,3,3,3,4,NA,3.25,a,4.97,1225,26
108,5,569926,hair,curly,TRUE,curli,hair,3,3,3,4,NA,3.25,a,4.97,1225,30
108,5,569951,hair,curly,TRUE,curli,hair,3,3,3,4,NA,3.25,a,4.97,1225,30
108,5,569976,eye,purple,TRUE,purpl,ey,2,1,1,NA,NA,1.3333333333333333,an,4.9,1216,30
108,5,569977,eye,purple,TRUE,purpl,ey,2,1,1,NA,NA,1.3333333333333333,an,4.9,1216,30
108,5,570614,bear,brown,TRUE,brown,bear,6,5,3,6,NA,5,a,4.88,1182,30
108,5,570622,bear,brown,TRUE,brown,bear,6,5,3,6,NA,5,a,4.88,1182,30
108,6,572117,top,brown,FALSE,brown,top,3,3,2,4,NA,3,a,3.93,1312,34
108,6,572568,water,wet,FALSE,wet,water,7,7,7,7,NA,7,NA,5,2636,34
108,6,572568,dress,wet,FALSE,wet,dress,2,2,2,2,NA,2,a,4.93,452,34
108,6,572815,bacon,fat,FALSE,fat,bacon,5,5,6,5,NA,5.25,NA,4.9,38,34
108,6,572818,bacon,fat,FALSE,fat,bacon,5,5,6,5,NA,5.25,NA,4.9,38,34
108,6,572819,bacon,fat,FALSE,fat,bacon,5,5,6,5,NA,5.25,NA,4.9,38,34
108,6,572864,triangle,green,TRUE,green,triangl,4,4,2,3,NA,3.25,a,4.52,339,34
108,6,572868,triangle,green,TRUE,green,triangl,4,4,2,3,NA,3.25,a,4.52,339,34
108,6,572872,rectangle,green,TRUE,green,rectangl,3,3,2,3,NA,2.75,a,4.76,71,34
108,6,572881,rectangle,green,FALSE,green,rectangl,3,3,2,3,NA,2.75,a,4.76,71,34
108,6,572881,triangle,green,FALSE,green,triangl,4,4,2,3,NA,3.25,a,4.52,339,34
108,6,572890,triangle,green,TRUE,green,triangl,4,4,2,3,NA,3.25,a,4.52,339,34
108,6,572895,triangle,green,TRUE,green,triangl,4,4,2,3,NA,3.25,a,4.52,339,34
108,6,572903,rectangle,green,TRUE,green,rectangl,3,3,2,3,NA,2.75,a,4.76,71,34
108,6,572906,triangle,green,TRUE,green,triangl,4,4,2,3,NA,3.25,a,4.52,339,34
108,6,572906,rectangle,green,FALSE,green,rectangl,3,3,2,3,NA,2.75,a,4.76,71,34
108,6,572943,chip,salty,TRUE,salti,chip,5,3,5,3,NA,4,a,4.71,176,34
108,7,573610,card,bright,FALSE,bright,card,5,2,NA,NA,NA,3.5,a,4.9,852,38
108,7,573689,egg,oval,FALSE,oval,egg,7,6,5,7,NA,6.25,an,4.97,833,38
108,7,573708,body,fat,FALSE,fat,bodi,4,5,3,4,NA,4,a,4.79,200,38
108,7,573780,hair,curly,TRUE,curli,hair,3,3,3,4,NA,3.25,a,4.97,1225,38
108,7,573789,eye,dark,FALSE,dark,ey,3,4,3,5,NA,3.75,an,4.9,1216,38
108,7,573789,eye,brown,FALSE,brown,ey,3,4,3,NA,NA,3.3333333333333335,an,4.9,1216,38
108,7,574058,baby,naked,FALSE,nake,babi,5,4,3,NA,NA,4,a,5,4923,38
108,7,574103,person,naked,TRUE,nake,person,3,3,4,3,NA,3.25,a,4.72,898,38
108,7,574476,pear,juicy,TRUE,juici,pear,5,5,3,5,NA,4.5,a,4.93,113,38
108,7,574477,pear,juicy,TRUE,juici,pear,5,5,3,5,NA,4.5,a,4.93,113,38
108,8,575393,light,bright,FALSE,bright,light,3,5,5,4,NA,4.25,a,4.21,768,42
108,9,575946,glass,round,TRUE,round,glass,7,3,3,NA,NA,4.333333333333333,NA,4.82,345,46
108,9,576449,shirt,grey,TRUE,grei,shirt,5,3,3,4,NA,3.75,a,4.94,699,46
108,9,576451,shirt,pink,TRUE,pink,shirt,2,3,3,3,NA,2.75,a,4.94,699,46
108,9,576452,shirt,pink,TRUE,pink,shirt,2,3,3,3,NA,2.75,a,4.94,699,46
108,9,576455,pant,pink,TRUE,pink,pant,3,2,2,3,NA,2.5,a,4.38,579,46
108,9,576598,hair,curly,FALSE,curli,hair,3,3,3,4,NA,3.25,a,4.97,1225,46
108,9,576867,ear,flat,FALSE,flat,ear,1,3,3,1,NA,2,an,5,606,46
108,9,576871,ear,flat,FALSE,flat,ear,1,3,3,1,NA,2,an,5,606,46
108,9,577031,park,green,TRUE,green,park,6,2,6,NA,NA,4.666666666666667,a,4.74,319,46
108,9,577039,park,green,TRUE,green,park,6,2,6,NA,NA,4.666666666666667,a,4.74,319,46
108,9,577041,park,green,TRUE,green,park,6,2,6,NA,NA,4.666666666666667,a,4.74,319,46
108,10,577663,piece,yellow,TRUE,yellow,piec,3,3,2,3,NA,2.75,a,4.14,2330,50
108,10,577701,fish,orange,TRUE,orang,fish,4,3,3,3,NA,3.25,a,5,1318,50
108,10,577724,tail,yellow,TRUE,yellow,tail,2,3,3,3,NA,2.75,a,4.96,375,50
108,10,577735,piece,red,TRUE,red,piec,6,3,3,3,NA,3.75,a,4.14,2330,50
108,10,578105,honey,brown,FALSE,brown,honei,3,4,5,5,NA,4.25,NA,4.88,2460,50
108,10,578105,sugar,brown,FALSE,brown,sugar,4,4,5,NA,NA,4.333333333333333,NA,4.87,191,50
108,10,578112,spoon,wooden,TRUE,wooden,spoon,3,3,4,2,NA,3,a,4.96,409,50
108,10,578321,book,wet,FALSE,wet,book,2,2,2,2,NA,2,a,4.9,3761,50
108,10,578322,book,wet,FALSE,wet,book,2,2,2,2,NA,2,a,4.9,3761,50
108,11,578464,table,green,FALSE,green,tabl,2,3,2,3,NA,2.5,a,4.9,1375,54
108,11,578468,table,green,FALSE,green,tabl,2,3,2,3,NA,2.5,a,4.9,1375,54
108,11,578838,orange,green,FALSE,green,orang,3,2,1,3,NA,2.25,an,4.66,1195,54
108,11,578985,tongue,yellow,TRUE,yellow,tongu,1,3,2,1,NA,1.75,a,4.93,154,54
108,11,578986,tongue,yellow,TRUE,yellow,tongu,1,3,2,1,NA,1.75,a,4.93,154,54
108,11,579149,hair,red,TRUE,red,hair,3,3,2,3,NA,2.75,a,4.97,1225,54
108,11,579151,hair,curly,FALSE,curli,hair,3,3,3,4,NA,3.25,a,4.97,1225,54
108,11,579272,fruit,bright,FALSE,bright,fruit,5,5,3,5,NA,4.5,NA,4.81,257,54
108,11,579272,fruit,red,FALSE,red,fruit,5,3,3,3,NA,3.5,NA,4.81,257,54
108,11,579272,punch,bright,FALSE,bright,punch,1,6,3,2,NA,3,a,4.39,71,54
108,11,579272,punch,red,FALSE,red,punch,3,4,5,3,NA,3.75,a,4.39,71,54
108,12,579453,color,bright,TRUE,bright,color,4,4,3,3,NA,3.5,a,4.08,4028,58
108,12,579549,bag,plastic,TRUE,plastic,bag,5,5,6,4,NA,5,a,4.9,677,58
109,1,580287,slice,orange,TRUE,orang,slice,3,3,5,3,NA,3.5,a,3.85,32,14
109,1,580393,shirt,red,TRUE,red,shirt,3,4,3,3,NA,3.25,a,4.94,699,14
109,3,581981,dress,pink,TRUE,pink,dress,3,3,3,5,NA,3.5,a,4.93,452,22
109,3,581989,block,yellow,TRUE,yellow,block,3,2,2,4,NA,2.75,a,4.48,1185,22
109,3,582005,shirt,pink,TRUE,pink,shirt,2,3,3,3,NA,2.75,a,4.94,699,22
109,3,582028,shirt,pink,TRUE,pink,shirt,2,3,3,3,NA,2.75,a,4.94,699,22
109,3,582386,oven,hot,FALSE,hot,oven,4,3,6,4,NA,4.25,an,4.97,126,22
109,5,583430,block,pink,TRUE,pink,block,6,2,2,2,NA,3,a,4.48,1185,30
109,5,583641,block,red,TRUE,red,block,3,5,4,3,NA,3.75,a,4.48,1185,30
109,5,583926,chocolate,dark,FALSE,dark,chocol,4,5,5,4,NA,4.5,NA,4.72,349,30
109,6,584448,fish,yellow,TRUE,yellow,fish,4,3,3,3,NA,3.25,a,5,1318,34
109,6,584570,car,red,TRUE,red,car,3,3,3,3,NA,3,a,4.89,2310,34
109,6,584617,car,red,TRUE,red,car,3,3,3,3,NA,3,a,4.89,2310,34
109,6,584618,car,red,TRUE,red,car,3,3,3,3,NA,3,a,4.89,2310,34
109,6,584624,car,silver,TRUE,silver,car,3,5,3,3,NA,3.5,a,4.89,2310,34
109,6,584629,car,light,TRUE,light,car,5,1,3,4,NA,3.25,a,4.89,2310,34
